   GoodVibes v3.0.1 2023/07/27 21:06:35
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1080_reactant_1,-689.604739,0.058742,-689.540139,0.034768,0.034763,-689.574907,-689.574902,
o  ts_endo_1080_reactant_2,-117.892225,0.077150,-117.809957,0.030221,0.030222,-117.840178,-117.840179,
o  ts_endo_1081_reactant_1,-2803.608067,0.058173,-2803.543800,0.036238,0.036199,-2803.580037,-2803.579999,
o  ts_endo_1081_reactant_2,-117.892116,0.077147,-117.809850,0.030223,0.030225,-117.840073,-117.840074,
o  ts_endo_1082_reactant_1,-329.250275,0.060216,-329.184569,0.033307,0.033311,-329.217876,-329.217880,
o  ts_endo_1082_reactant_2,-117.893082,0.077167,-117.810795,0.030230,0.030231,-117.841025,-117.841026,
o  ts_endo_1083_reactant_1,-269.323491,0.095044,-269.221981,0.035337,0.035240,-269.257318,-269.257221,
o  ts_endo_1083_reactant_2,-193.097090,0.081722,-193.009389,0.033074,0.033066,-193.042463,-193.042455,
o  ts_endo_1084_reactant_1,-344.535021,0.100019,-344.427625,0.038095,0.037572,-344.465720,-344.465198,
o  ts_endo_1084_reactant_2,-193.096532,0.081715,-193.008849,0.033048,0.033042,-193.041896,-193.041891,
o  ts_endo_1085_reactant_1,-322.235479,0.066700,-322.162300,0.036001,0.035900,-322.198301,-322.198199,
o  ts_endo_1085_reactant_2,-193.097621,0.081730,-193.009904,0.033091,0.033085,-193.042996,-193.042989,
